"","x","gen_rating"
"53802","Comedy",7.6
"53803","Drama",7.6
"53804","Drama",7.6
"53805","Drama",7.6
"53806","Family",7.6
"53807","Action",7.6
"53808","Crime",7.6
"53809","Thriller",7.6
"53810","Drama",7.6
"53811","History",7.6
"53812","Thriller",7.6
"53813","War",7.6
"53814","Comedy",7.6
"53815","Music",7.6
"53816","Romance",7.6
"53817","Crime",7.6
"53818","Drama",7.6
"53819","Mystery",7.6
"53820","Thriller",7.6
"53821","Drama",7.6
"53822","Drama",7.6
"53823","Romance",7.6
"53824","Adventure",7.6
"53825","Comedy",7.6
"53826","Action",7.6
"53827","Animation",7.6
"53828","Fantasy",7.6
"53829","Horror",7.6
"53830","Mystery",7.6
"53831","Sci-Fi",7.6
"53832","Thriller",7.6
"53833","Mystery",7.6
"53834","Sci-Fi",7.6
"53835","Thriller",7.6
"53836","Drama",7.6
"53837","History",7.6
"53838","War",7.6
"53839","Crime",7.6
"53840","Drama",7.6
"53841","Crime",7.6
"53842","Mystery",7.6
"53843","Thriller",7.6
"53844","Action",7.6
"53845","Adventure",7.6
"53846","Animation",7.6
"53847","Drama",7.6
"53848","Fantasy",7.6
"53849","Sci-Fi",7.6
"53850","Action",7.6
"53851","Crime",7.6
"53852","Thriller",7.6
"53853","Comedy",7.6
"53854","Fantasy",7.6
"53855","Horror",7.6
"53856","Drama",7.6
"53857","Music",7.6
"53858","Romance",7.6
"53859","Drama",7.6
"53860","Music",7.6
"53861","Romance",7.6
"53862","Comedy",7.6
"53863","Adventure",7.6
"53864","Comedy",7.6
"53865","Fantasy",7.6
"53866","Sci-Fi",7.6
"53867","Adventure",7.6
"53868","Family",7.6
"53869","Comedy",7.6
"53870","Drama",7.6
"53871","Drama",7.6
"53872","Comedy",7.6
"53873","Drama",7.6
"53874","Music",7.6
"53875","Romance",7.6
"53876","Drama",7.6
"53877","Horror",7.6
"53878","Mystery",7.6
"53879","Thriller",7.6
"53880","Action",7.6
"53881","Drama",7.6
"53882","Biography",7.6
"53883","Drama",7.6
"53884","Romance",7.6
"53885","Adventure",7.6
"53886","Drama",7.6
"53887","Thriller",7.6
"53888","Drama",7.6
"53889","Music",7.6
"53890","Romance",7.6
"53891","Action",7.6
"53892","Adventure",7.6
"53893","Drama",7.6
"53894","Adventure",7.6
"53895","Drama",7.6
"53896","Thriller",7.6
"53897","Comedy",7.6
"53898","Drama",7.6
"53899","Romance",7.6
"53900","Drama",7.6
"53901","War",7.6
"53902","Comedy",7.6
"53903","Drama",7.6
"53904","Musical",7.6
"53905","Romance",7.6
"53906","Action",7.6
"53907","Drama",7.6
"53908","Family",7.6
"53909","Sport",7.6
"53910","Biography",7.6
"53911","Drama",7.6
"53912","History",7.6
"53913","Romance",7.6
"53914","Horror",7.6
"53915","Musical",7.6
"53916","Sci-Fi",7.6
"53917","Action",7.6
"53918","Adventure",7.6
"53919","Crime",7.6
"53920","Drama",7.6
"53921","Adventure",7.6
"53922","Comedy",7.6
"53923","Family",7.6
"53924","Musical",7.6
"53925","Crime",7.6
"53926","Drama",7.6
"53927","Thriller",7.6
"53928","Comedy",7.6
"53929","Horror",7.6
"53930","Thriller",7.6
"53931","Biography",7.6
"53932","Drama",7.6
"53933","Family",7.6
"53934","Musical",7.6
"53935","Romance",7.6
"53936","Comedy",7.6
"53937","Fantasy",7.6
"53938","Romance",7.6
"53939","Comedy",7.6
"53940","Drama",7.6
"53941","Adventure",7.6
"53942","Drama",7.6
"53943","Drama",7.6
"53944","Horror",7.6
"53945","Sci-Fi",7.6
"53946","Thriller",7.6
"53947","Drama",7.6
"53948","Music",7.6
"53949","Biography",7.6
"53950","Crime",7.6
"53951","Drama",7.6
"53952","Comedy",7.6
"53953","Drama",7.6
"53954","Music",7.6
"53955","Romance",7.6
"53956","Comedy",7.6
"53957","Crime",6.8
"53958","Drama",6.8
"53959","Romance",6.8
"53960","Thriller",6.8
"53961","Comedy",6.8
"53962","Drama",6.8
"53963","Romance",6.8
"53964","Horror",6.8
"53965","Mystery",6.8
"53966","Thriller",6.8
"53967","Comedy",6.8
"53968","Fantasy",6.8
"53969","Horror",6.8
"53970","Comedy",6.8
"53971","Romance",6.8
"53972","Comedy",6.8
"53973","Fantasy",6.8
"53974","Sci-Fi",6.8
"53975","Adventure",6.8
"53976","Comedy",6.8
"53977","Drama",6.8
"53978","Romance",6.8
"53979","Action",6.8
"53980","Adventure",6.8
"53981","Thriller",6.8
"53982","Action",6.8
"53983","Crime",6.8
"53984","Drama",6.8
"53985","Thriller",6.8
"53986","Fantasy",6.8
"53987","Horror",6.8
"53988","Mystery",6.8
"53989","Thriller",6.8
"53990","Comedy",6.8
"53991","Drama",6.8
"53992","Romance",6.8
"53993","Drama",6.8
"53994","Comedy",6.8
"53995","Crime",6.8
"53996","Comedy",6.8
"53997","Romance",6.8
"53998","Drama",6.8
"53999","Thriller",6.8
"54000","Crime",6.8
"54001","Drama",6.8
"54002","Drama",6.8
"54003","Romance",6.8
"54004","Action",6.8
"54005","Comedy",6.8
"54006","Crime",6.8
"54007","Thriller",6.8
"54008","Action",6.8
"54009","Crime",6.8
"54010","Thriller",6.8
"54011","Drama",6.8
"54012","Romance",6.8
"54013","Comedy",6.8
"54014","Drama",6.8
"54015","Romance",6.8
"54016","Comedy",6.8
"54017","Romance",6.8
"54018","Comedy",6.8
"54019","Drama",6.8
"54020","Romance",6.8
"54021","Drama",6.8
"54022","Horror",6.8
"54023","Comedy",6.8
"54024","Drama",6.8
"54025","Comedy",6.8
"54026","Romance",6.8
"54027","Comedy",6.8
"54028","Comedy",6.8
"54029","Fantasy",6.8
"54030","Romance",6.8
"54031","Drama",6.8
"54032","Romance",6.8
"54033","Adventure",6.8
"54034","Drama",6.8
"54035","Fantasy",6.8
"54036","Mystery",6.8
"54037","Animation",6.8
"54038","Comedy",6.8
"54039","Drama",6.8
"54040","Romance",6.8
"54041","Comedy",6.8
"54042","Drama",6.8
"54043","Comedy",6.8
"54044","Crime",6.8
"54045","Musical",6.8
"54046","Romance",6.8
"54047","Action",6.8
"54048","Comedy",6.8
"54049","Crime",6.8
"54050","Thriller",6.8
"54051","Comedy",6.8
"54052","Crime",6.8
"54053","Comedy",6.8
"54054","Drama",6.8
"54055","Romance",6.8
"54056","Biography",6.8
"54057","Comedy",6.8
"54058","Drama",6.8
"54059","History",6.8
"54060","Biography",6.8
"54061","Drama",6.8
"54062","Biography",6.8
"54063","Drama",6.8
"54064","Romance",6.8
"54065","Sport",6.8
"54066","Adventure",6.8
"54067","Drama",6.8
"54068","Adventure",6.8
"54069","Animation",6.8
"54070","Family",6.8
"54071","Fantasy",6.8
"54072","Drama",6.8
"54073","Music",6.8
"54074","Drama",6.8
"54075","Romance",6.8
"54076","Thriller",6.8
"54077","Crime",6.8
"54078","Drama",6.8
"54079","Drama",6.8
"54080","Romance",6.8
"54081","Comedy",6.8
"54082","Crime",6.8
"54083","Musical",6.8
"54084","Mystery",6.8
"54085","Drama",6.8
"54086","Romance",6.8
"54087","War",6.8
"54088","Comedy",6.8
"54089","Drama",6.8
"54090","Horror",6.8
"54091","Sci-Fi",6.8
"54092","Comedy",6.8
"54093","Drama",6.8
"54094","Romance",6.8
"54095","Action",6.8
"54096","Comedy",6.8
"54097","Crime",6.8
"54098","Crime",6.8
"54099","Horror",6.8
"54100","Thriller",6.8
"54101","Drama",6.8
"54102","Romance",6.8
"54103","Crime",6.8
"54104","Drama",6.8
"54105","Thriller",6.8
"54106","Comedy",6.8
"54107","Crime",6.8
"54108","Drama",6.8
"54109","Romance",6.8
"54110","Drama",6.8
"54111","Action",6.8
"54112","Animation",6.8
"54113","Sci-Fi",6.8
"54114","Action",6.8
"54115","Crime",6.8
"54116","Thriller",6.8
"54117","Biography",6.8
"54118","Drama",6.8
"54119","Sport",6.8
"54120","Action",6.8
"54121","Crime",6.8
"54122","Drama",6.8
"54123","Thriller",6.8
"54124","Action",6.8
"54125","Adventure",6.8
"54126","Comedy",6.8
"54127","Romance",6.8
"54128","Comedy",6.8
"54129","Drama",6.8
"54130","Romance",6.8
"54131","Drama",6.8
"54132","Crime",6.8
"54133","Drama",6.8
"54134","Mystery",6.8
"54135","Thriller",6.8
"54136","Action",6.8
"54137","Drama",6.8
"54138","Action",6.8
"54139","Sci-Fi",6.8
"54140","Sport",6.8
"54141","Action",6.8
"54142","Comedy",6.8
"54143","Drama",6.8
"54144","Family",6.8
"54145","Comedy",6.8
"54146","Drama",6.8
"54147","Action",6.8
"54148","Comedy",6.8
"54149","Drama",6.8
"54150","War",6.8
"54151","Western",6.8
"54152","Comedy",6.8
"54153","Drama",6.8
"54154","Horror",6.8
"54155","Drama",6.8
"54156","Drama",6.8
"54157","Romance",6.8
"54158","Comedy",6.8
"54159","Drama",6.8
"54160","Romance",6.8
"54161","Crime",6.8
"54162","Drama",6.8
"54163","Mystery",6.8
"54164","Thriller",6.8
"54165","Comedy",6.8
"54166","Drama",6.8
"54167","Romance",6.8
"54168","Sport",6.8
"54169","Comedy",6.8
"54170","Crime",6.8
"54171","Drama",6.8
"54172","Romance",6.8
"54173","Comedy",6.8
"54174","Crime",6.8
"54175","Romance",6.8
"54176","Comedy",6.8
"54177","Drama",6.8
"54178","Music",6.8
"54179","Comedy",6.8
"54180","Crime",6.8
"54181","Drama",6.8
"54182","Romance",6.8
"54183","Thriller",6.8
"54184","Drama",6.8
"54185","Romance",6.8
"54186","Sci-Fi",6.8
"54187","Thriller",6.8
"54188","Comedy",6.8
"54189","Crime",6.8
"54190","Drama",6.8
"54191","Thriller",6.8
"54192","Drama",6.8
"54193","Action",6.8
"54194","Crime",6.8
"54195","Drama",6.8
"54196","Thriller",6.8
"54197","Comedy",6.8
"54198","Family",6.8
"54199","Romance",6.8
"54200","Animation",6.8
"54201","Biography",6.8
"54202","Drama",6.8
"54203","War",6.8
"54204","Adventure",6.8
"54205","Fantasy",6.8
"54206","Thriller",6.8
"54207","Drama",6.8
"54208","Thriller",6.8
"54209","Horror",6.8
"54210","Thriller",6.8
"54211","Action",6.8
"54212","Crime",6.8
"54213","Drama",6.8
"54214","Thriller",6.8
"54215","Action",6.8
"54216","Adventure",6.8
"54217","Romance",6.8
"54218","Action",6.8
"54219","Adventure",6.8
"54220","Fantasy",6.8
"54221","Sci-Fi",6.8
"54222","Thriller",6.8
"54223","Comedy",6.8
"54224","Drama",6.8
"54225","Romance",6.8
"54226","Action",6.8
"54227","Thriller",6.8
"54228","Action",6.8
"54229","Adventure",6.8
"54230","Thriller",6.8
"54231","Crime",6.8
"54232","Drama",6.8
"54233","Drama",6.8
"54234","Music",6.8
"54235","Romance",6.8
"54236","Comedy",6.8
"54237","Drama",6.8
"54238","Romance",6.8
"54239","Drama",6.8
"54240","Music",6.8
"54241","Romance",6.8
"54242","Comedy",6.8
"54243","Drama",6.8
"54244","Horror",6.8
"54245","Mystery",6.8
"54246","Thriller",6.8
"54247","Action",6.8
"54248","Adventure",6.8
"54249","Thriller",6.8
"54250","Drama",6.8
"54251","Family",6.8
"54252","Sport",6.8
"54253","Comedy",6.8
"54254","Drama",6.8
"54255","Romance",6.8
"54256","Comedy",6.8
"54257","Drama",6.8
"54258","Drama",6.8
